candidate,county,district,election_date,office,party,scope,state,votes
Scattering,Monroe,27,2016-11-08,U.S. House,,general,NY,11
Scattering,Niagara,27,2016-11-08,U.S. House,,general,NY,28
Scattering,Ontario,27,2016-11-08,U.S. House,,general,NY,25
Scattering,Total,27,2016-11-08,U.S. House,,general,NY,92
Total,Genesee,27,2016-11-08,U.S. House,,general,NY,26676
Total,Livingston,27,2016-11-08,U.S. House,,general,NY,30307
Total,Orleans,27,2016-11-08,U.S. House,,general,NY,16569
Total,Wyoming,27,2016-11-08,U.S. House,,general,NY,17501
Total,Erie,27,2016-11-08,U.S. House,,general,NY,152304
Total,Monroe,27,2016-11-08,U.S. House,,general,NY,14553
Total,Niagara,27,2016-11-08,U.S. House,,general,NY,62697
Total,Ontario,27,2016-11-08,U.S. House,,general,NY,33819
Total,Total,27,2016-11-08,U.S. House,,general,NY,354426
