candidate,county,district,election_date,office,party,scope,state,votes
Hakeem S. Jeffries,Kings,8,2014-11-04,U.S. House,DEM,general,NY,67934.0
Hakeem S. Jeffries,Queens,8,2014-11-04,U.S. House,DEM,general,NY,2535.0
Hakeem S. Jeffries,Total,8,2014-11-04,U.S. House,DEM,general,NY,70469.0
Alan Bellone,Kings,8,2014-11-04,U.S. House,CON,general,NY,5155.0
Alan Bellone,Queens,8,2014-11-04,U.S. House,CON,general,NY,1518.0
Alan Bellone,Total,8,2014-11-04,U.S. House,CON,general,NY,6673.0
Hakeem S. Jeffries,Kings,8,2014-11-04,U.S. House,WOR,general,NY,6585.0
Hakeem S. Jeffries,Queens,8,2014-11-04,U.S. House,WOR,general,NY,201.0
Hakeem S. Jeffries,Total,8,2014-11-04,U.S. House,WOR,general,NY,6786.0
Blank,Kings,8,2014-11-04,U.S. House,,general,NY,9376.0
Blank,Queens,8,2014-11-04,U.S. House,,general,NY,1738.0
Blank,Total,8,2014-11-04,U.S. House,,general,NY,11114.0
Void,Kings,8,2014-11-04,U.S. House,,general,NY,0.0
Void,Queens,8,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,8,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Kings,8,2014-11-04,U.S. House,,general,NY,66.0
Scattering,Queens,8,2014-11-04,U.S. House,,general,NY,5.0
Scattering,Total,8,2014-11-04,U.S. House,,general,NY,71.0
Total,Kings,8,2014-11-04,U.S. House,,general,NY,89116.0
Total,Queens,8,2014-11-04,U.S. House,,general,NY,5997.0
Total,Total,8,2014-11-04,U.S. House,,general,NY,95113.0
Yvette D. Clarke,Kings,9,2014-11-04,U.S. House,DEM,general,NY,70997.0
Daniel J. Cavanagh,Kings,9,2014-11-04,U.S. House,CON,general,NY,9727.0
Yvette D. Clarke,Kings,9,2014-11-04,U.S. House,WOR,general,NY,11662.0
Blank,Kings,9,2014-11-04,U.S. House,,general,NY,9037.0
Void,Kings,9,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Kings,9,2014-11-04,U.S. House,,general,NY,183.0
Total,Kings,9,2014-11-04,U.S. House,,general,NY,101606.0
Jerrold L. Nadler,Kings,10,2014-11-04,U.S. House,DEM,general,NY,16521.0
Jerrold L. Nadler,New York,10,2014-11-04,U.S. House,DEM,general,NY,57424.0
Jerrold L. Nadler,Total,10,2014-11-04,U.S. House,DEM,general,NY,73945.0
Ross Brady,Kings,10,2014-11-04,U.S. House,CON,general,NY,5321.0
Ross Brady,New York,10,2014-11-04,U.S. House,CON,general,NY,6721.0
Ross Brady,Total,10,2014-11-04,U.S. House,CON,general,NY,12042.0
Jerrold L. Nadler,Kings,10,2014-11-04,U.S. House,WOR,general,NY,2094.0
Jerrold L. Nadler,New York,10,2014-11-04,U.S. House,WOR,general,NY,13041.0
Jerrold L. Nadler,Total,10,2014-11-04,U.S. House,WOR,general,NY,15135.0
Michael J. Dilger,Kings,10,2014-11-04,U.S. House,FEP,general,NY,82.0
Michael J. Dilger,New York,10,2014-11-04,U.S. House,FEP,general,NY,472.0
Michael J. Dilger,Total,10,2014-11-04,U.S. House,FEP,general,NY,554.0
Blank,Kings,10,2014-11-04,U.S. House,,general,NY,5712.0
Blank,New York,10,2014-11-04,U.S. House,,general,NY,5633.0
Blank,Total,10,2014-11-04,U.S. House,,general,NY,11345.0
Void,Kings,10,2014-11-04,U.S. House,,general,NY,0.0
Void,New York,10,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,10,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Kings,10,2014-11-04,U.S. House,,general,NY,70.0
Scattering,New York,10,2014-11-04,U.S. House,,general,NY,135.0
Scattering,Total,10,2014-11-04,U.S. House,,general,NY,205.0
Total,Kings,10,2014-11-04,U.S. House,,general,NY,29800.0
Total,New York,10,2014-11-04,U.S. House,,general,NY,83426.0
Total,Total,10,2014-11-04,U.S. House,,general,NY,113226.0
"Domenic M. Recchia, Jr.",Richmond,11,2014-11-04,U.S. House,DEM,general,NY,27935.0
"Domenic M. Recchia, Jr.",Kings,11,2014-11-04,U.S. House,DEM,general,NY,13494.0
"Domenic M. Recchia, Jr.",Total,11,2014-11-04,U.S. House,DEM,general,NY,41429.0
Michael G. Grimm,Richmond,11,2014-11-04,U.S. House,REP,general,NY,39006.0
Michael G. Grimm,Kings,11,2014-11-04,U.S. House,REP,general,NY,9285.0
Michael G. Grimm,Total,11,2014-11-04,U.S. House,REP,general,NY,48291.0
Michael G. Grimm,Richmond,11,2014-11-04,U.S. House,CON,general,NY,5935.0
Michael G. Grimm,Kings,11,2014-11-04,U.S. House,CON,general,NY,2316.0
Michael G. Grimm,Total,11,2014-11-04,U.S. House,CON,general,NY,8251.0
"Domenic M. Recchia, Jr.",Richmond,11,2014-11-04,U.S. House,WOR,general,NY,2446.0
"Domenic M. Recchia, Jr.",Kings,11,2014-11-04,U.S. House,WOR,general,NY,1369.0
"Domenic M. Recchia, Jr.",Total,11,2014-11-04,U.S. House,WOR,general,NY,3815.0
Michael G. Grimm,Richmond,11,2014-11-04,U.S. House,IND,general,NY,1988.0
Michael G. Grimm,Kings,11,2014-11-04,U.S. House,IND,general,NY,356.0
Michael G. Grimm,Total,11,2014-11-04,U.S. House,IND,general,NY,2344.0
Henry J. Bardel,Richmond,11,2014-11-04,U.S. House,GRE,general,NY,1880.0
Henry J. Bardel,Kings,11,2014-11-04,U.S. House,GRE,general,NY,807.0
Henry J. Bardel,Total,11,2014-11-04,U.S. House,GRE,general,NY,2687.0
Blank,Richmond,11,2014-11-04,U.S. House,,general,NY,1750.0
Blank,Kings,11,2014-11-04,U.S. House,,general,NY,1886.0
Blank,Total,11,2014-11-04,U.S. House,,general,NY,3636.0
Void,Richmond,11,2014-11-04,U.S. House,,general,NY,0.0
Void,Kings,11,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,11,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Richmond,11,2014-11-04,U.S. House,,general,NY,474.0
Scattering,Kings,11,2014-11-04,U.S. House,,general,NY,72.0
Scattering,Total,11,2014-11-04,U.S. House,,general,NY,546.0
Total,Richmond,11,2014-11-04,U.S. House,,general,NY,81414.0
Total,Kings,11,2014-11-04,U.S. House,,general,NY,29585.0
Total,Total,11,2014-11-04,U.S. House,,general,NY,110999.0
Carolyn B. Maloney,Kings,12,2014-11-04,U.S. House,DEM,general,NY,5635.0
Carolyn B. Maloney,New York,12,2014-11-04,U.S. House,DEM,general,NY,63200.0
Carolyn B. Maloney,Queens,12,2014-11-04,U.S. House,DEM,general,NY,9605.0
Carolyn B. Maloney,Total,12,2014-11-04,U.S. House,DEM,general,NY,78440.0
Nicholas S. Di lorio,Kings,12,2014-11-04,U.S. House,REP,general,NY,747.0
Nicholas S. Di lorio,New York,12,2014-11-04,U.S. House,REP,general,NY,17433.0
Nicholas S. Di lorio,Queens,12,2014-11-04,U.S. House,REP,general,NY,1384.0
Nicholas S. Di lorio,Total,12,2014-11-04,U.S. House,REP,general,NY,19564.0
Nicholas S. Di lorio,Kings,12,2014-11-04,U.S. House,CON,general,NY,223.0
Nicholas S. Di lorio,New York,12,2014-11-04,U.S. House,CON,general,NY,1383.0
Nicholas S. Di lorio,Queens,12,2014-11-04,U.S. House,CON,general,NY,235.0
Nicholas S. Di lorio,Total,12,2014-11-04,U.S. House,CON,general,NY,1841.0
Carolyn B. Maloney,Kings,12,2014-11-04,U.S. House,WOR,general,NY,1753.0
Carolyn B. Maloney,New York,12,2014-11-04,U.S. House,WOR,general,NY,9156.0
Carolyn B. Maloney,Queens,12,2014-11-04,U.S. House,WOR,general,NY,1254.0
Carolyn B. Maloney,Total,12,2014-11-04,U.S. House,WOR,general,NY,12163.0
Nicholas S. Di lorio,Kings,12,2014-11-04,U.S. House,IND,general,NY,107.0
Nicholas S. Di lorio,New York,12,2014-11-04,U.S. House,IND,general,NY,1053.0
Nicholas S. Di lorio,Queens,12,2014-11-04,U.S. House,IND,general,NY,166.0
Nicholas S. Di lorio,Total,12,2014-11-04,U.S. House,IND,general,NY,1326.0
Blank,Kings,12,2014-11-04,U.S. House,,general,NY,382.0
Blank,New York,12,2014-11-04,U.S. House,,general,NY,2818.0
Blank,Queens,12,2014-11-04,U.S. House,,general,NY,791.0
Blank,Total,12,2014-11-04,U.S. House,,general,NY,3991.0
Void,Kings,12,2014-11-04,U.S. House,,general,NY,0.0
Void,New York,12,2014-11-04,U.S. House,,general,NY,0.0
Void,Queens,12,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,12,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Kings,12,2014-11-04,U.S. House,,general,NY,21.0
Scattering,New York,12,2014-11-04,U.S. House,,general,NY,45.0
Scattering,Queens,12,2014-11-04,U.S. House,,general,NY,29.0
Scattering,Total,12,2014-11-04,U.S. House,,general,NY,95.0
Total,Kings,12,2014-11-04,U.S. House,,general,NY,8868.0
Total,New York,12,2014-11-04,U.S. House,,general,NY,95088.0
Total,Queens,12,2014-11-04,U.S. House,,general,NY,13464.0
Total,Total,12,2014-11-04,U.S. House,,general,NY,117420.0
Charles B. Rangel,Bronx,13,2014-11-04,U.S. House,DEM,general,NY,11856.0
Charles B. Rangel,New York,13,2014-11-04,U.S. House,DEM,general,NY,51581.0
Charles B. Rangel,Total,13,2014-11-04,U.S. House,DEM,general,NY,63437.0
Charles B. Rangel,Bronx,13,2014-11-04,U.S. House,WOR,general,NY,625.0
Charles B. Rangel,New York,13,2014-11-04,U.S. House,WOR,general,NY,4334.0
Charles B. Rangel,Total,13,2014-11-04,U.S. House,WOR,general,NY,4959.0
Daniel Vila Rivera,Bronx,13,2014-11-04,U.S. House,GRE,general,NY,1373.0
Daniel Vila Rivera,New York,13,2014-11-04,U.S. House,GRE,general,NY,8433.0
Daniel Vila Rivera,Total,13,2014-11-04,U.S. House,GRE,general,NY,9806.0
Blank,Bronx,13,2014-11-04,U.S. House,,general,NY,2316.0
Blank,New York,13,2014-11-04,U.S. House,,general,NY,11165.0
Blank,Total,13,2014-11-04,U.S. House,,general,NY,13481.0
Void,Bronx,13,2014-11-04,U.S. House,,general,NY,0.0
Void,New York,13,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,13,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Bronx,13,2014-11-04,U.S. House,,general,NY,20.0
Scattering,New York,13,2014-11-04,U.S. House,,general,NY,131.0
Scattering,Total,13,2014-11-04,U.S. House,,general,NY,151.0
Total,Bronx,13,2014-11-04,U.S. House,,general,NY,16190.0
Total,New York,13,2014-11-04,U.S. House,,general,NY,75644.0
Total,Total,13,2014-11-04,U.S. House,,general,NY,91834.0
Joseph Crowley,Bronx,14,2014-11-04,U.S. House,DEM,general,NY,17518.0
Joseph Crowley,Queens,14,2014-11-04,U.S. House,DEM,general,NY,27852.0
Joseph Crowley,Total,14,2014-11-04,U.S. House,DEM,general,NY,45370.0
Elizabeth Perri,Bronx,14,2014-11-04,U.S. House,CON,general,NY,2892.0
Elizabeth Perri,Queens,14,2014-11-04,U.S. House,CON,general,NY,3843.0
Elizabeth Perri,Total,14,2014-11-04,U.S. House,CON,general,NY,6735.0
Joseph Crowley,Bronx,14,2014-11-04,U.S. House,WOR,general,NY,1475.0
Joseph Crowley,Queens,14,2014-11-04,U.S. House,WOR,general,NY,3507.0
Joseph Crowley,Total,14,2014-11-04,U.S. House,WOR,general,NY,4982.0
Blank,Bronx,14,2014-11-04,U.S. House,,general,NY,3837.0
Blank,Queens,14,2014-11-04,U.S. House,,general,NY,6331.0
Blank,Total,14,2014-11-04,U.S. House,,general,NY,10168.0
Void,Bronx,14,2014-11-04,U.S. House,,general,NY,0.0
Void,Queens,14,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,14,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Bronx,14,2014-11-04,U.S. House,,general,NY,33.0
Scattering,Queens,14,2014-11-04,U.S. House,,general,NY,84.0
Scattering,Total,14,2014-11-04,U.S. House,,general,NY,117.0
Total,Bronx,14,2014-11-04,U.S. House,,general,NY,25755.0
Total,Queens,14,2014-11-04,U.S. House,,general,NY,41617.0
Total,Total,14,2014-11-04,U.S. House,,general,NY,67372.0
Jose E. Serrano,Bronx,15,2014-11-04,U.S. House,DEM,general,NY,53128.0
Eduardo Ramirez,Bronx,15,2014-11-04,U.S. House,CON,general,NY,1047.0
Jose E. Serrano,Bronx,15,2014-11-04,U.S. House,WOR,general,NY,1778.0
William Edstrom,Bronx,15,2014-11-04,U.S. House,GRE,general,NY,568.0
Blank,Bronx,15,2014-11-04,U.S. House,,general,NY,4705.0
Void,Bronx,15,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Bronx,15,2014-11-04,U.S. House,,general,NY,42.0
Total,Bronx,15,2014-11-04,U.S. House,,general,NY,61268.0
Eliot L. Engel,Bronx,16,2014-11-04,U.S. House,DEM,general,NY,31764.0
Eliot L. Engel,Westchester,16,2014-11-04,U.S. House,DEM,general,NY,58324.0
Eliot L. Engel,Total,16,2014-11-04,U.S. House,DEM,general,NY,90088.0
Eliot L. Engel,Bronx,16,2014-11-04,U.S. House,WOR,general,NY,2145.0
Eliot L. Engel,Westchester,16,2014-11-04,U.S. House,WOR,general,NY,7425.0
Eliot L. Engel,Total,16,2014-11-04,U.S. House,WOR,general,NY,9570.0
Blank,Bronx,16,2014-11-04,U.S. House,,general,NY,4361.0
Blank,Westchester,16,2014-11-04,U.S. House,,general,NY,33903.0
Blank,Total,16,2014-11-04,U.S. House,,general,NY,38264.0
Void,Bronx,16,2014-11-04,U.S. House,,general,NY,0.0
Void,Westchester,16,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,16,2014-11-04,U.S. House,,general,NY,0.0
Scattering,Bronx,16,2014-11-04,U.S. House,,general,NY,170.0
Scattering,Westchester,16,2014-11-04,U.S. House,,general,NY,563.0
Scattering,Total,16,2014-11-04,U.S. House,,general,NY,733.0
Total,Bronx,16,2014-11-04,U.S. House,,general,NY,38440.0
Total,Westchester,16,2014-11-04,U.S. House,,general,NY,100215.0
Total,Total,16,2014-11-04,U.S. House,,general,NY,138655.0
Nita M. Lowey,Rockland,17,2014-11-04,U.S. House,DEM,general,NY,34888.0
Nita M. Lowey,Westchester,17,2014-11-04,U.S. House,DEM,general,NY,54407.0
Nita M. Lowey,Total,17,2014-11-04,U.S. House,DEM,general,NY,89295.0
Christopher E. Day,Rockland,17,2014-11-04,U.S. House,REP,general,NY,29101.0
Christopher E. Day,Westchester,17,2014-11-04,U.S. House,REP,general,NY,34448.0
Christopher E. Day,Total,17,2014-11-04,U.S. House,REP,general,NY,63549.0
Christopher E. Day,Rockland,17,2014-11-04,U.S. House,CON,general,NY,6098.0
Christopher E. Day,Westchester,17,2014-11-04,U.S. House,CON,general,NY,6134.0
Christopher E. Day,Total,17,2014-11-04,U.S. House,CON,general,NY,12232.0
Nita M. Lowey,Rockland,17,2014-11-04,U.S. House,WOR,general,NY,3100.0
Nita M. Lowey,Westchester,17,2014-11-04,U.S. House,WOR,general,NY,5755.0
Nita M. Lowey,Total,17,2014-11-04,U.S. House,WOR,general,NY,8855.0
Blank,Rockland,17,2014-11-04,U.S. House,,general,NY,2637.0
Blank,Westchester,17,2014-11-04,U.S. House,,general,NY,4954.0
Blank,Total,17,2014-11-04,U.S. House,,general,NY,7591.0
Void,Rockland,17,2014-11-04,U.S. House,,general,NY,29.0
Void,Westchester,17,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,17,2014-11-04,U.S. House,,general,NY,29.0
Scattering,Rockland,17,2014-11-04,U.S. House,,general,NY,64.0
Scattering,Westchester,17,2014-11-04,U.S. House,,general,NY,59.0
Scattering,Total,17,2014-11-04,U.S. House,,general,NY,123.0
Total,Rockland,17,2014-11-04,U.S. House,,general,NY,75917.0
Total,Westchester,17,2014-11-04,U.S. House,,general,NY,105757.0
Total,Total,17,2014-11-04,U.S. House,,general,NY,181674.0
Sean Patrick Maloney,Orange,18,2014-11-04,U.S. House,DEM,general,NY,35788.0
Sean Patrick Maloney,Putnam,18,2014-11-04,U.S. House,DEM,general,NY,10396.0
Sean Patrick Maloney,Dutchess,18,2014-11-04,U.S. House,DEM,general,NY,19200.0
Sean Patrick Maloney,Westchester,18,2014-11-04,U.S. House,DEM,general,NY,10851.0
Sean Patrick Maloney,Total,18,2014-11-04,U.S. House,DEM,general,NY,76235.0
Nan Hayworth,Orange,18,2014-11-04,U.S. House,REP,general,NY,30353.0
Nan Hayworth,Putnam,18,2014-11-04,U.S. House,REP,general,NY,11490.0
Nan Hayworth,Dutchess,18,2014-11-04,U.S. House,REP,general,NY,15540.0
Nan Hayworth,Westchester,18,2014-11-04,U.S. House,REP,general,NY,9140.0
Nan Hayworth,Total,18,2014-11-04,U.S. House,REP,general,NY,66523.0
Nan Hayworth,Orange,18,2014-11-04,U.S. House,CON,general,NY,7433.0
Nan Hayworth,Putnam,18,2014-11-04,U.S. House,CON,general,NY,2855.0
Nan Hayworth,Dutchess,18,2014-11-04,U.S. House,CON,general,NY,3964.0
Nan Hayworth,Westchester,18,2014-11-04,U.S. House,CON,general,NY,1462.0
Nan Hayworth,Total,18,2014-11-04,U.S. House,CON,general,NY,15714.0
Sean Patrick Maloney,Orange,18,2014-11-04,U.S. House,WOR,general,NY,8033.0
Sean Patrick Maloney,Putnam,18,2014-11-04,U.S. House,WOR,general,NY,1467.0
Sean Patrick Maloney,Dutchess,18,2014-11-04,U.S. House,WOR,general,NY,2349.0
Sean Patrick Maloney,Westchester,18,2014-11-04,U.S. House,WOR,general,NY,909.0
Sean Patrick Maloney,Total,18,2014-11-04,U.S. House,WOR,general,NY,12758.0
Nan Hayworth,Orange,18,2014-11-04,U.S. House,IND,general,NY,1656.0
Nan Hayworth,Putnam,18,2014-11-04,U.S. House,IND,general,NY,567.0
Nan Hayworth,Dutchess,18,2014-11-04,U.S. House,IND,general,NY,910.0
Nan Hayworth,Westchester,18,2014-11-04,U.S. House,IND,general,NY,290.0
Nan Hayworth,Total,18,2014-11-04,U.S. House,IND,general,NY,3423.0
Scott A. Smith,Orange,18,2014-11-04,U.S. House,MSC,general,NY,2943.0
Scott A. Smith,Putnam,18,2014-11-04,U.S. House,MSC,general,NY,394.0
Scott A. Smith,Dutchess,18,2014-11-04,U.S. House,MSC,general,NY,771.0
Scott A. Smith,Westchester,18,2014-11-04,U.S. House,MSC,general,NY,186.0
Scott A. Smith,Total,18,2014-11-04,U.S. House,MSC,general,NY,4294.0
Blank,Orange,18,2014-11-04,U.S. House,,general,NY,4930.0
Blank,Putnam,18,2014-11-04,U.S. House,,general,NY,858.0
Blank,Dutchess,18,2014-11-04,U.S. House,,general,NY,1260.0
Blank,Westchester,18,2014-11-04,U.S. House,,general,NY,566.0
Blank,Total,18,2014-11-04,U.S. House,,general,NY,7614.0
Void,Orange,18,2014-11-04,U.S. House,,general,NY,0.0
Void,Putnam,18,2014-11-04,U.S. House,,general,NY,0.0
Void,Dutchess,18,2014-11-04,U.S. House,,general,NY,10.0
Void,Westchester,18,2014-11-04,U.S. House,,general,NY,0.0
Void,Total,18,2014-11-04,U.S. House,,general,NY,10.0
Scattering,Orange,18,2014-11-04,U.S. House,,general,NY,86.0
Scattering,Putnam,18,2014-11-04,U.S. House,,general,NY,15.0
Scattering,Dutchess,18,2014-11-04,U.S. House,,general,NY,32.0
Scattering,Westchester,18,2014-11-04,U.S. House,,general,NY,11.0
Scattering,Total,18,2014-11-04,U.S. House,,general,NY,144.0
Total,Orange,18,2014-11-04,U.S. House,,general,NY,91222.0
Total,Putnam,18,2014-11-04,U.S. House,,general,NY,28042.0
Total,Dutchess,18,2014-11-04,U.S. House,,general,NY,44036.0
Total,Westchester,18,2014-11-04,U.S. House,,general,NY,23415.0
Total,Total,18,2014-11-04,U.S. House,,general,NY,186715.0
Sean S. Eldridge,Columbia,19,2014-11-04,U.S. House,DEM,general,NY,6158.0
Sean S. Eldridge,Delaware,19,2014-11-04,U.S. House,DEM,general,NY,2816.0
Sean S. Eldridge,Greene,19,2014-11-04,U.S. House,DEM,general,NY,3152.0
Sean S. Eldridge,Otsego,19,2014-11-04,U.S. House,DEM,general,NY,4454.0
Sean S. Eldridge,Schoharie,19,2014-11-04,U.S. House,DEM,general,NY,1770.0
Sean S. Eldridge,Sullivan,19,2014-11-04,U.S. House,DEM,general,NY,5865.0
Sean S. Eldridge,Ulster,19,2014-11-04,U.S. House,DEM,general,NY,19585.0
Sean S. Eldridge,Broome,19,2014-11-04,U.S. House,DEM,general,NY,103.0
Sean S. Eldridge,Dutchess,19,2014-11-04,U.S. House,DEM,general,NY,11068.0
Sean S. Eldridge,Montgomery,19,2014-11-04,U.S. House,DEM,general,NY,693.0
Sean S. Eldridge,Rensselaer,19,2014-11-04,U.S. House,DEM,general,NY,4869.0
Sean S. Eldridge,Total,19,2014-11-04,U.S. House,DEM,general,NY,60533.0
Christopher P. Gibson,Columbia,19,2014-11-04,U.S. House,REP,general,NY,10496.0
Christopher P. Gibson,Delaware,19,2014-11-04,U.S. House,REP,general,NY,7928.0
Christopher P. Gibson,Greene,19,2014-11-04,U.S. House,REP,general,NY,9168.0
Christopher P. Gibson,Otsego,19,2014-11-04,U.S. House,REP,general,NY,8669.0
Christopher P. Gibson,Schoharie,19,2014-11-04,U.S. House,REP,general,NY,5899.0
Christopher P. Gibson,Sullivan,19,2014-11-04,U.S. House,REP,general,NY,8326.0
Christopher P. Gibson,Ulster,19,2014-11-04,U.S. House,REP,general,NY,20918.0
Christopher P. Gibson,Broome,19,2014-11-04,U.S. House,REP,general,NY,449.0
Christopher P. Gibson,Dutchess,19,2014-11-04,U.S. House,REP,general,NY,15526.0
Christopher P. Gibson,Montgomery,19,2014-11-04,U.S. House,REP,general,NY,2334.0
Christopher P. Gibson,Rensselaer,19,2014-11-04,U.S. House,REP,general,NY,12405.0
Christopher P. Gibson,Total,19,2014-11-04,U.S. House,REP,general,NY,102118.0
Christopher P. Gibson,Columbia,19,2014-11-04,U.S. House,CON,general,NY,1957.0
