candidate,county,district,party,votes,election_date,state,scope,office
David J. Valesky,Onondaga,53,WEP,1778,2016-11-08,NY,general,State Senate
David J. Valesky,Total,53,WEP,2653,2016-11-08,NY,general,State Senate
Blank,Madison,53,,10006,2016-11-08,NY,general,State Senate
Blank,Oneida,53,,1875,2016-11-08,NY,general,State Senate
Blank,Onondaga,53,,20721,2016-11-08,NY,general,State Senate
Blank,Total,53,,32602,2016-11-08,NY,general,State Senate
Void,Madison,53,,1,2016-11-08,NY,general,State Senate
Void,Oneida,53,,0,2016-11-08,NY,general,State Senate
Void,Onondaga,53,,0,2016-11-08,NY,general,State Senate
Void,Total,53,,1,2016-11-08,NY,general,State Senate
Scattering,Madison,53,,180,2016-11-08,NY,general,State Senate
Scattering,Oneida,53,,6,2016-11-08,NY,general,State Senate
Scattering,Onondaga,53,,472,2016-11-08,NY,general,State Senate
Scattering,Total,53,,658,2016-11-08,NY,general,State Senate
Total,Madison,53,,30262,2016-11-08,NY,general,State Senate
Total,Oneida,53,,5416,2016-11-08,NY,general,State Senate
Total,Onondaga,53,,80107,2016-11-08,NY,general,State Senate
Total,Total,53,,115785,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Seneca,54,DEM,4147,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Wayne,54,DEM,10674,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Cayuga,54,DEM,4558,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Monroe,54,DEM,8062,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Ontario,54,DEM,10327,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Tompkins,54,DEM,2971,2016-11-08,NY,general,State Senate
Kenan S. Baldridge,Total,54,DEM,40739,2016-11-08,NY,general,State Senate
Pamela A. Helming,Seneca,54,REP,6709,2016-11-08,NY,general,State Senate
Pamela A. Helming,Wayne,54,REP,19299,2016-11-08,NY,general,State Senate
Pamela A. Helming,Cayuga,54,REP,6983,2016-11-08,NY,general,State Senate
Pamela A. Helming,Monroe,54,REP,10929,2016-11-08,NY,general,State Senate
Pamela A. Helming,Ontario,54,REP,14753,2016-11-08,NY,general,State Senate
Pamela A. Helming,Tompkins,54,REP,1732,2016-11-08,NY,general,State Senate
Pamela A. Helming,Total,54,REP,60405,2016-11-08,NY,general,State Senate
Pamela A. Helming,Seneca,54,CON,787,2016-11-08,NY,general,State Senate
Pamela A. Helming,Wayne,54,CON,3384,2016-11-08,NY,general,State Senate
Pamela A. Helming,Cayuga,54,CON,1056,2016-11-08,NY,general,State Senate
Pamela A. Helming,Monroe,54,CON,1898,2016-11-08,NY,general,State Senate
Pamela A. Helming,Ontario,54,CON,2008,2016-11-08,NY,general,State Senate
Pamela A. Helming,Tompkins,54,CON,178,2016-11-08,NY,general,State Senate
Pamela A. Helming,Total,54,CON,9311,2016-11-08,NY,general,State Senate
Pamela A. Helming,Seneca,54,IND,531,2016-11-08,NY,general,State Senate
Pamela A. Helming,Wayne,54,IND,1301,2016-11-08,NY,general,State Senate
Pamela A. Helming,Cayuga,54,IND,487,2016-11-08,NY,general,State Senate
Pamela A. Helming,Monroe,54,IND,737,2016-11-08,NY,general,State Senate
Pamela A. Helming,Ontario,54,IND,1259,2016-11-08,NY,general,State Senate
Pamela A. Helming,Tompkins,54,IND,144,2016-11-08,NY,general,State Senate
Pamela A. Helming,Total,54,IND,4459,2016-11-08,NY,general,State Senate
Floyd Rayburn,Seneca,54,REF,919,2016-11-08,NY,general,State Senate
Floyd Rayburn,Wayne,54,REF,2219,2016-11-08,NY,general,State Senate
Floyd Rayburn,Cayuga,54,REF,516,2016-11-08,NY,general,State Senate
Floyd Rayburn,Monroe,54,REF,624,2016-11-08,NY,general,State Senate
Floyd Rayburn,Ontario,54,REF,3942,2016-11-08,NY,general,State Senate
Floyd Rayburn,Tompkins,54,REF,130,2016-11-08,NY,general,State Senate
Floyd Rayburn,Total,54,REF,8350,2016-11-08,NY,general,State Senate
Blank,Seneca,54,,930,2016-11-08,NY,general,State Senate
Blank,Wayne,54,,3102,2016-11-08,NY,general,State Senate
Blank,Cayuga,54,,1746,2016-11-08,NY,general,State Senate
Blank,Monroe,54,,2078,2016-11-08,NY,general,State Senate
Blank,Ontario,54,,2376,2016-11-08,NY,general,State Senate
Blank,Tompkins,54,,440,2016-11-08,NY,general,State Senate
Blank,Total,54,,10672,2016-11-08,NY,general,State Senate
Void,Seneca,54,,6,2016-11-08,NY,general,State Senate
Void,Wayne,54,,22,2016-11-08,NY,general,State Senate
Void,Cayuga,54,,4,2016-11-08,NY,general,State Senate
Void,Monroe,54,,4,2016-11-08,NY,general,State Senate
Void,Ontario,54,,18,2016-11-08,NY,general,State Senate
Void,Tompkins,54,,2,2016-11-08,NY,general,State Senate
Void,Total,54,,56,2016-11-08,NY,general,State Senate
Scattering,Seneca,54,,5,2016-11-08,NY,general,State Senate
Scattering,Wayne,54,,8,2016-11-08,NY,general,State Senate
Scattering,Cayuga,54,,3,2016-11-08,NY,general,State Senate
Scattering,Monroe,54,,9,2016-11-08,NY,general,State Senate
Scattering,Ontario,54,,20,2016-11-08,NY,general,State Senate
Scattering,Tompkins,54,,4,2016-11-08,NY,general,State Senate
Scattering,Total,54,,49,2016-11-08,NY,general,State Senate
Total,Seneca,54,,14034,2016-11-08,NY,general,State Senate
Total,Wayne,54,,40009,2016-11-08,NY,general,State Senate
Total,Cayuga,54,,15353,2016-11-08,NY,general,State Senate
Total,Monroe,54,,24341,2016-11-08,NY,general,State Senate
Total,Ontario,54,,34703,2016-11-08,NY,general,State Senate
Total,Tompkins,54,,5601,2016-11-08,NY,general,State Senate
Total,Total,54,,134041,2016-11-08,NY,general,State Senate
Rich Funke,Monroe,55,REP,64798,2016-11-08,NY,general,State Senate
Rich Funke,Ontario,55,REP,11058,2016-11-08,NY,general,State Senate
Rich Funke,Total,55,REP,75856,2016-11-08,NY,general,State Senate
Rich Funke,Monroe,55,CON,9675,2016-11-08,NY,general,State Senate
Rich Funke,Ontario,55,CON,1715,2016-11-08,NY,general,State Senate
Rich Funke,Total,55,CON,11390,2016-11-08,NY,general,State Senate
Rich Funke,Monroe,55,IND,11111,2016-11-08,NY,general,State Senate
Rich Funke,Ontario,55,IND,1292,2016-11-08,NY,general,State Senate
Rich Funke,Total,55,IND,12403,2016-11-08,NY,general,State Senate
Rich Funke,Monroe,55,REF,1525,2016-11-08,NY,general,State Senate
Rich Funke,Ontario,55,REF,160,2016-11-08,NY,general,State Senate
Rich Funke,Total,55,REF,1685,2016-11-08,NY,general,State Senate
Blank,Monroe,55,,44933,2016-11-08,NY,general,State Senate
Blank,Ontario,55,,3700,2016-11-08,NY,general,State Senate
Blank,Total,55,,48633,2016-11-08,NY,general,State Senate
Void,Monroe,55,,9,2016-11-08,NY,general,State Senate
Void,Ontario,55,,0,2016-11-08,NY,general,State Senate
Void,Total,55,,9,2016-11-08,NY,general,State Senate
Scattering,Monroe,55,,1055,2016-11-08,NY,general,State Senate
Scattering,Ontario,55,,63,2016-11-08,NY,general,State Senate
Scattering,Total,55,,1118,2016-11-08,NY,general,State Senate
Total,Monroe,55,,133106,2016-11-08,NY,general,State Senate
Total,Ontario,55,,17988,2016-11-08,NY,general,State Senate
Total,Total,55,,151094,2016-11-08,NY,general,State Senate
Ann C. Lewis,Monroe,56,DEM,39680,2016-11-08,NY,general,State Senate
Joseph E. Robach,Monroe,56,REP,58190,2016-11-08,NY,general,State Senate
Joseph E. Robach,Monroe,56,CON,9405,2016-11-08,NY,general,State Senate
Ann C. Lewis,Monroe,56,WOR,3084,2016-11-08,NY,general,State Senate
Joseph E. Robach,Monroe,56,IND,5350,2016-11-08,NY,general,State Senate
Joseph E. Robach,Monroe,56,REF,629,2016-11-08,NY,general,State Senate
Blank,Monroe,56,,7786,2016-11-08,NY,general,State Senate
Void,Monroe,56,,61,2016-11-08,NY,general,State Senate
Scattering,Monroe,56,,57,2016-11-08,NY,general,State Senate
Total,Monroe,56,,124242,2016-11-08,NY,general,State Senate
Lee Hyson,Allegany,57,DEM,2193,2016-11-08,NY,general,State Senate
Lee Hyson,Cattaraugus,57,DEM,4843,2016-11-08,NY,general,State Senate
Lee Hyson,Chautauqua,57,DEM,8077,2016-11-08,NY,general,State Senate
Lee Hyson,Livingston,57,DEM,1987,2016-11-08,NY,general,State Senate
Lee Hyson,Total,57,DEM,17100,2016-11-08,NY,general,State Senate
Catharine M. Young,Allegany,57,REP,13502,2016-11-08,NY,general,State Senate
Catharine M. Young,Cattaraugus,57,REP,20270,2016-11-08,NY,general,State Senate
Catharine M. Young,Chautauqua,57,REP,35570,2016-11-08,NY,general,State Senate
Catharine M. Young,Livingston,57,REP,8206,2016-11-08,NY,general,State Senate
Catharine M. Young,Total,57,REP,77548,2016-11-08,NY,general,State Senate
Catharine M. Young,Allegany,57,CON,1377,2016-11-08,NY,general,State Senate
Catharine M. Young,Cattaraugus,57,CON,2727,2016-11-08,NY,general,State Senate
Catharine M. Young,Chautauqua,57,CON,4734,2016-11-08,NY,general,State Senate
Catharine M. Young,Livingston,57,CON,418,2016-11-08,NY,general,State Senate
Catharine M. Young,Total,57,CON,9256,2016-11-08,NY,general,State Senate
Lee Hyson,Allegany,57,WOR,221,2016-11-08,NY,general,State Senate
Lee Hyson,Cattaraugus,57,WOR,460,2016-11-08,NY,general,State Senate
Lee Hyson,Chautauqua,57,WOR,706,2016-11-08,NY,general,State Senate
Lee Hyson,Livingston,57,WOR,170,2016-11-08,NY,general,State Senate
Lee Hyson,Total,57,WOR,1557,2016-11-08,NY,general,State Senate
Catharine M. Young,Allegany,57,IND,600,2016-11-08,NY,general,State Senate
Catharine M. Young,Cattaraugus,57,IND,1288,2016-11-08,NY,general,State Senate
Catharine M. Young,Chautauqua,57,IND,2924,2016-11-08,NY,general,State Senate
Catharine M. Young,Livingston,57,IND,1042,2016-11-08,NY,general,State Senate
Catharine M. Young,Total,57,IND,5854,2016-11-08,NY,general,State Senate
Lee Hyson,Allegany,57,WEP,67,2016-11-08,NY,general,State Senate
Lee Hyson,Cattaraugus,57,WEP,121,2016-11-08,NY,general,State Senate
Lee Hyson,Chautauqua,57,WEP,232,2016-11-08,NY,general,State Senate
Lee Hyson,Livingston,57,WEP,59,2016-11-08,NY,general,State Senate
Lee Hyson,Total,57,WEP,479,2016-11-08,NY,general,State Senate
Catharine M. Young,Allegany,57,REF,122,2016-11-08,NY,general,State Senate
Catharine M. Young,Cattaraugus,57,REF,196,2016-11-08,NY,general,State Senate
Catharine M. Young,Chautauqua,57,REF,280,2016-11-08,NY,general,State Senate
Catharine M. Young,Livingston,57,REF,64,2016-11-08,NY,general,State Senate
Catharine M. Young,Total,57,REF,662,2016-11-08,NY,general,State Senate
Blank,Allegany,57,,783,2016-11-08,NY,general,State Senate
Blank,Cattaraugus,57,,1565,2016-11-08,NY,general,State Senate
Blank,Chautauqua,57,,2117,2016-11-08,NY,general,State Senate
Blank,Livingston,57,,980,2016-11-08,NY,general,State Senate
Blank,Total,57,,5445,2016-11-08,NY,general,State Senate
Void,Allegany,57,,2,2016-11-08,NY,general,State Senate
Void,Cattaraugus,57,,25,2016-11-08,NY,general,State Senate
Void,Chautauqua,57,,0,2016-11-08,NY,general,State Senate
Void,Livingston,57,,7,2016-11-08,NY,general,State Senate
Void,Total,57,,34,2016-11-08,NY,general,State Senate
Scattering,Allegany,57,,5,2016-11-08,NY,general,State Senate
Scattering,Cattaraugus,57,,7,2016-11-08,NY,general,State Senate
Scattering,Chautauqua,57,,24,2016-11-08,NY,general,State Senate
Scattering,Livingston,57,,8,2016-11-08,NY,general,State Senate
Scattering,Total,57,,44,2016-11-08,NY,general,State Senate
Total,Allegany,57,,18872,2016-11-08,NY,general,State Senate
Total,Cattaraugus,57,,31502,2016-11-08,NY,general,State Senate
Total,Chautauqua,57,,54664,2016-11-08,NY,general,State Senate
Total,Livingston,57,,12941,2016-11-08,NY,general,State Senate
Total,Total,57,,117979,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Chemung,58,DEM,12705,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Schuyler,58,DEM,2819,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Steuben,58,DEM,12531,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Yates,58,DEM,2873,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Tompkins,58,DEM,14935,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Total,58,DEM,45863,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Chemung,58,REP,18392,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Schuyler,58,REP,4395,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Steuben,58,REP,23263,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Yates,58,REP,5300,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Tompkins,58,REP,4049,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Total,58,REP,55399,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Chemung,58,CON,1756,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Schuyler,58,CON,570,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Steuben,58,CON,2082,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Yates,58,CON,641,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Tompkins,58,CON,451,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Total,58,CON,5500,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Chemung,58,WOR,1082,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Schuyler,58,WOR,422,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Steuben,58,WOR,1415,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Yates,58,WOR,279,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Tompkins,58,WOR,2182,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Total,58,WOR,5380,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Chemung,58,IND,659,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Schuyler,58,IND,156,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Steuben,58,IND,741,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Yates,58,IND,238,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Tompkins,58,IND,273,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Total,58,IND,2067,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Chemung,58,WEP,338,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Schuyler,58,WEP,98,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Steuben,58,WEP,327,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Yates,58,WEP,94,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Tompkins,58,WEP,388,2016-11-08,NY,general,State Senate
Leslie Danks Burke,Total,58,WEP,1245,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Chemung,58,REF,96,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Schuyler,58,REF,23,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Steuben,58,REF,91,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Yates,58,REF,34,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Tompkins,58,REF,60,2016-11-08,NY,general,State Senate
Thomas F. O'Mara,Total,58,REF,304,2016-11-08,NY,general,State Senate
Blank,Chemung,58,,1375,2016-11-08,NY,general,State Senate
Blank,Schuyler,58,,339,2016-11-08,NY,general,State Senate
Blank,Steuben,58,,1679,2016-11-08,NY,general,State Senate
Blank,Yates,58,,721,2016-11-08,NY,general,State Senate
Blank,Tompkins,58,,1276,2016-11-08,NY,general,State Senate
Blank,Total,58,,5390,2016-11-08,NY,general,State Senate
Void,Chemung,58,,0,2016-11-08,NY,general,State Senate
Void,Schuyler,58,,1,2016-11-08,NY,general,State Senate
Void,Steuben,58,,23,2016-11-08,NY,general,State Senate
Void,Yates,58,,1,2016-11-08,NY,general,State Senate
Void,Tompkins,58,,0,2016-11-08,NY,general,State Senate
Void,Total,58,,25,2016-11-08,NY,general,State Senate
Scattering,Chemung,58,,0,2016-11-08,NY,general,State Senate
Scattering,Schuyler,58,,3,2016-11-08,NY,general,State Senate
Scattering,Steuben,58,,12,2016-11-08,NY,general,State Senate
Scattering,Yates,58,,5,2016-11-08,NY,general,State Senate
Scattering,Tompkins,58,,16,2016-11-08,NY,general,State Senate
Scattering,Total,58,,36,2016-11-08,NY,general,State Senate
Total,Chemung,58,,36403,2016-11-08,NY,general,State Senate
Total,Schuyler,58,,8826,2016-11-08,NY,general,State Senate
Total,Steuben,58,,42164,2016-11-08,NY,general,State Senate
Total,Yates,58,,10186,2016-11-08,NY,general,State Senate
Total,Tompkins,58,,23630,2016-11-08,NY,general,State Senate
Total,Total,58,,121209,2016-11-08,NY,general,State Senate
Tom Casey,Wyoming,59,DEM,2679,2016-11-08,NY,general,State Senate
Tom Casey,Erie,59,DEM,21161,2016-11-08,NY,general,State Senate
Tom Casey,Livingston,59,DEM,5042,2016-11-08,NY,general,State Senate
Tom Casey,Monroe,59,DEM,8793,2016-11-08,NY,general,State Senate
Tom Casey,Total,59,DEM,37675,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Wyoming,59,REP,11553,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Erie,59,REP,49864,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Livingston,59,REP,8729,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Monroe,59,REP,8130,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Total,59,REP,78276,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Wyoming,59,CON,1775,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Erie,59,CON,11141,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Livingston,59,CON,1362,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Monroe,59,CON,1498,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Total,59,CON,15776,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Wyoming,59,IND,507,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Erie,59,IND,3845,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Livingston,59,IND,563,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Monroe,59,IND,661,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Total,59,IND,5576,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Wyoming,59,REF,65,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Erie,59,REF,421,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Livingston,59,REF,71,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Monroe,59,REF,108,2016-11-08,NY,general,State Senate
Patrick M. Gallivan,Total,59,REF,665,2016-11-08,NY,general,State Senate
Blank,Wyoming,59,,920,2016-11-08,NY,general,State Senate
Blank,Erie,59,,5835,2016-11-08,NY,general,State Senate
Blank,Livingston,59,,1500,2016-11-08,NY,general,State Senate
Blank,Monroe,59,,1889,2016-11-08,NY,general,State Senate
Blank,Total,59,,10144,2016-11-08,NY,general,State Senate
Void,Wyoming,59,,1,2016-11-08,NY,general,State Senate
Void,Erie,59,,0,2016-11-08,NY,general,State Senate
Void,Livingston,59,,6,2016-11-08,NY,general,State Senate
Void,Monroe,59,,4,2016-11-08,NY,general,State Senate
Void,Total,59,,11,2016-11-08,NY,general,State Senate
Scattering,Wyoming,59,,1,2016-11-08,NY,general,State Senate
Scattering,Erie,59,,0,2016-11-08,NY,general,State Senate
Scattering,Livingston,59,,4,2016-11-08,NY,general,State Senate
Scattering,Monroe,59,,14,2016-11-08,NY,general,State Senate
Scattering,Total,59,,19,2016-11-08,NY,general,State Senate
Total,Wyoming,59,,17501,2016-11-08,NY,general,State Senate
Total,Erie,59,,92267,2016-11-08,NY,general,State Senate
Total,Livingston,59,,17277,2016-11-08,NY,general,State Senate
Total,Monroe,59,,21097,2016-11-08,NY,general,State Senate
Total,Total,59,,148142,2016-11-08,NY,general,State Senate
Amber A. Small,Erie,60,DEM,46039,2016-11-08,NY,general,State Senate
Christopher L. Jacobs,Erie,60,REP,60510,2016-11-08,NY,general,State Senate
Christopher L. Jacobs,Erie,60,CON,11651,2016-11-08,NY,general,State Senate
James V. Depasquale,Erie,60,GRN,2835,2016-11-08,NY,general,State Senate
Amber A. Small,Erie,60,WOR,3799,2016-11-08,NY,general,State Senate
Christopher L. Jacobs,Erie,60,IND,4508,2016-11-08,NY,general,State Senate
Amber A. Small,Erie,60,WEP,1198,2016-11-08,NY,general,State Senate
Christopher L. Jacobs,Erie,60,REF,658,2016-11-08,NY,general,State Senate
Blank,Erie,60,,9164,2016-11-08,NY,general,State Senate
Void,Erie,60,,0,2016-11-08,NY,general,State Senate
Scattering,Erie,60,,0,2016-11-08,NY,general,State Senate
Total,Erie,60,,140362,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Genesee,61,DEM,4939,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Erie,61,DEM,30295,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Monroe,61,DEM,14082,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Total,61,DEM,49316,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Genesee,61,REP,14997,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Erie,61,REP,35767,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Monroe,61,REP,9716,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Total,61,REP,60480,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Genesee,61,CON,2468,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Erie,61,CON,6661,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Monroe,61,CON,1835,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Total,61,CON,10964,2016-11-08,NY,general,State Senate
"Ruben Cartagena, Jr.",Genesee,61,GRN,388,2016-11-08,NY,general,State Senate
"Ruben Cartagena, Jr.",Erie,61,GRN,1062,2016-11-08,NY,general,State Senate
"Ruben Cartagena, Jr.",Monroe,61,GRN,562,2016-11-08,NY,general,State Senate
"Ruben Cartagena, Jr.",Total,61,GRN,2012,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Genesee,61,WOR,347,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Erie,61,WOR,1820,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Monroe,61,WOR,787,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Total,61,WOR,2954,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Genesee,61,IND,823,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Erie,61,IND,1879,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Monroe,61,IND,636,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Total,61,IND,3338,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Genesee,61,WEP,145,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Erie,61,WEP,645,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Monroe,61,WEP,303,2016-11-08,NY,general,State Senate
Thomas A. Loughran,Total,61,WEP,1093,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Genesee,61,REF,115,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Erie,61,REF,249,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Monroe,61,REF,109,2016-11-08,NY,general,State Senate
Michael H. Ranzenhofer,Total,61,REF,473,2016-11-08,NY,general,State Senate
Blank,Genesee,61,,2433,2016-11-08,NY,general,State Senate
Blank,Erie,61,,5396,2016-11-08,NY,general,State Senate
Blank,Monroe,61,,3277,2016-11-08,NY,general,State Senate
Blank,Total,61,,11106,2016-11-08,NY,general,State Senate
Void,Genesee,61,,7,2016-11-08,NY,general,State Senate
Void,Erie,61,,0,2016-11-08,NY,general,State Senate
Void,Monroe,61,,6,2016-11-08,NY,general,State Senate
Void,Total,61,,13,2016-11-08,NY,general,State Senate
Scattering,Genesee,61,,14,2016-11-08,NY,general,State Senate
Scattering,Erie,61,,0,2016-11-08,NY,general,State Senate
Scattering,Monroe,61,,15,2016-11-08,NY,general,State Senate
Scattering,Total,61,,29,2016-11-08,NY,general,State Senate
Total,Genesee,61,,26676,2016-11-08,NY,general,State Senate
Total,Erie,61,,83774,2016-11-08,NY,general,State Senate
Total,Monroe,61,,31328,2016-11-08,NY,general,State Senate
Total,Total,61,,141778,2016-11-08,NY,general,State Senate
Robert G. Ortt,Niagara,62,REP,48720,2016-11-08,NY,general,State Senate
Robert G. Ortt,Orleans,62,REP,10078,2016-11-08,NY,general,State Senate
Robert G. Ortt,Monroe,62,REP,8430,2016-11-08,NY,general,State Senate
Robert G. Ortt,Total,62,REP,67228,2016-11-08,NY,general,State Senate
Robert G. Ortt,Niagara,62,CON,9443,2016-11-08,NY,general,State Senate
Robert G. Ortt,Orleans,62,CON,1508,2016-11-08,NY,general,State Senate
Robert G. Ortt,Monroe,62,CON,1810,2016-11-08,NY,general,State Senate
Robert G. Ortt,Total,62,CON,12761,2016-11-08,NY,general,State Senate
Robert G. Ortt,Niagara,62,IND,6462,2016-11-08,NY,general,State Senate
Robert G. Ortt,Orleans,62,IND,744,2016-11-08,NY,general,State Senate
Robert G. Ortt,Monroe,62,IND,1199,2016-11-08,NY,general,State Senate
Robert G. Ortt,Total,62,IND,8405,2016-11-08,NY,general,State Senate
Robert G. Ortt,Niagara,62,REF,768,2016-11-08,NY,general,State Senate
Robert G. Ortt,Orleans,62,REF,96,2016-11-08,NY,general,State Senate
Robert G. Ortt,Monroe,62,REF,132,2016-11-08,NY,general,State Senate
Robert G. Ortt,Total,62,REF,996,2016-11-08,NY,general,State Senate
Blank,Niagara,62,,28605,2016-11-08,NY,general,State Senate
Blank,Orleans,62,,4121,2016-11-08,NY,general,State Senate
Blank,Monroe,62,,4109,2016-11-08,NY,general,State Senate
Blank,Total,62,,36835,2016-11-08,NY,general,State Senate
Void,Niagara,62,,0,2016-11-08,NY,general,State Senate
Void,Orleans,62,,4,2016-11-08,NY,general,State Senate
Void,Monroe,62,,1,2016-11-08,NY,general,State Senate
Void,Total,62,,5,2016-11-08,NY,general,State Senate
Scattering,Niagara,62,,295,2016-11-08,NY,general,State Senate
Scattering,Orleans,62,,18,2016-11-08,NY,general,State Senate
Scattering,Monroe,62,,56,2016-11-08,NY,general,State Senate
Scattering,Total,62,,369,2016-11-08,NY,general,State Senate
Total,Niagara,62,,94293,2016-11-08,NY,general,State Senate
Total,Orleans,62,,16569,2016-11-08,NY,general,State Senate
Total,Monroe,62,,15737,2016-11-08,NY,general,State Senate
Total,Total,62,,126599,2016-11-08,NY,general,State Senate
Timothy M. Kennedy,Erie,63,DEM,78674,2016-11-08,NY,general,State Senate
Timothy M. Kennedy,Erie,63,WOR,6034,2016-11-08,NY,general,State Senate
Timothy M. Kennedy,Erie,63,IND,3751,2016-11-08,NY,general,State Senate
Timothy M. Kennedy,Erie,63,WEP,1191,2016-11-08,NY,general,State Senate
Blank,Erie,63,,23854,2016-11-08,NY,general,State Senate
Void,Erie,63,,0,2016-11-08,NY,general,State Senate
Scattering,Erie,63,,0,2016-11-08,NY,general,State Senate
Total,Erie,63,,113504,2016-11-08,NY,general,State Senate
